mobile_number,churn_probability,CHURN_FLAG,CHURN_FLAG_label,risk_tier
7001998929,0.9793,1,YES,Critical
7002117326,0.9793,1,YES,Critical
7000416985,0.9793,1,YES,Critical
7002275498,0.9793,1,YES,Critical
7002252263,0.9793,1,YES,Critical
7001695129,0.9793,1,YES,Critical
7000057675,0.9793,1,YES,Critical
7000565233,0.9793,1,YES,Critical
7000867911,0.9793,1,YES,Critical
7000309135,0.9793,1,YES,Critical
7000704140,0.9793,1,YES,Critical
7000375472,0.9793,1,YES,Critical
7000413107,0.9793,1,YES,Critical
7000079840,0.9793,1,YES,Critical
7000462723,0.9793,1,YES,Critical
7000396978,0.9793,1,YES,Critical
7000119032,0.9793,1,YES,Critical
7000141877,0.9793,1,YES,Critical
7002299762,0.9792,1,YES,Critical
7000549163,0.9792,1,YES,Critical
7002297423,0.9792,1,YES,Critical
7000561241,0.9792,1,YES,Critical
7002387705,0.9792,1,YES,Critical
7000934302,0.9792,1,YES,Critical
7001055489,0.9792,1,YES,Critical
7000645279,0.9792,1,YES,Critical
7000637906,0.9792,1,YES,Critical
7000729241,0.9792,1,YES,Critical
7001574602,0.9792,1,YES,Critical
7000771683,0.9792,1,YES,Critical
7000200999,0.9792,1,YES,Critical
7002408285,0.9792,1,YES,Critical
7000476229,0.9792,1,YES,Critical
7000547029,0.9792,1,YES,Critical
7001478389,0.9792,1,YES,Critical
7002029770,0.9792,1,YES,Critical
7001875806,0.9792,1,YES,Critical
7000541004,0.9792,1,YES,Critical
7000851502,0.9792,1,YES,Critical
7001973864,0.9792,1,YES,Critical
7001771217,0.9792,1,YES,Critical
7000439644,0.9792,1,YES,Critical
7001189315,0.9792,1,YES,Critical
7000084773,0.9792,1,YES,Critical
7000647883,0.9792,1,YES,Critical
7000235518,0.9792,1,YES,Critical
7001556600,0.9792,1,YES,Critical
7000468053,0.9792,1,YES,Critical
7000843932,0.9792,1,YES,Critical
7000624610,0.9792,1,YES,Critical
7000258675,0.9792,1,YES,Critical
7002190504,0.9792,1,YES,Critical
7002173844,0.9792,1,YES,Critical
7000476099,0.9792,1,YES,Critical
7000557777,0.9792,1,YES,Critical
7001212328,0.9792,1,YES,Critical
7000549430,0.9792,1,YES,Critical
7002291901,0.9792,1,YES,Critical
7000469710,0.9792,1,YES,Critical
7000811633,0.9791,1,YES,Critical
7002007978,0.9791,1,YES,Critical
7000151084,0.9791,1,YES,Critical
7002056852,0.9791,1,YES,Critical
7000593029,0.9791,1,YES,Critical
7001415600,0.9791,1,YES,Critical
7002034525,0.9791,1,YES,Critical
7001015564,0.9791,1,YES,Critical
7000226247,0.9791,1,YES,Critical
7000884939,0.9791,1,YES,Critical
7001821579,0.9791,1,YES,Critical
7000086919,0.9791,1,YES,Critical
7002012165,0.9791,1,YES,Critical
7000892278,0.9791,1,YES,Critical
7000826928,0.9791,1,YES,Critical
7000891315,0.9791,1,YES,Critical
7000018234,0.9791,1,YES,Critical
7000095963,0.9791,1,YES,Critical
7000386851,0.9791,1,YES,Critical
7000440446,0.9791,1,YES,Critical
7000680454,0.9791,1,YES,Critical
7000461217,0.9791,1,YES,Critical
7001200419,0.9791,1,YES,Critical
7000398280,0.9791,1,YES,Critical
7002022317,0.9791,1,YES,Critical
7000149341,0.9791,1,YES,Critical
7002357769,0.9791,1,YES,Critical
7001939905,0.9791,1,YES,Critical
7000196874,0.9791,1,YES,Critical
7001019238,0.9791,1,YES,Critical
7000468858,0.9791,1,YES,Critical
7000994033,0.9791,1,YES,Critical
7000249693,0.9791,1,YES,Critical
7000020192,0.9791,1,YES,Critical
7001981022,0.9791,1,YES,Critical
7002384581,0.9791,1,YES,Critical
7000074575,0.9791,1,YES,Critical
7001937134,0.9791,1,YES,Critical
7000781426,0.9791,1,YES,Critical
7000887457,0.9791,1,YES,Critical
7000661939,0.9791,1,YES,Critical
7000255986,0.9791,1,YES,Critical
7002227880,0.9791,1,YES,Critical
7000010657,0.9791,1,YES,Critical
7002174151,0.9791,1,YES,Critical
7002173011,0.9791,1,YES,Critical
7002103773,0.9791,1,YES,Critical
7001483060,0.9791,1,YES,Critical
7000215108,0.9791,1,YES,Critical
7000131392,0.979,1,YES,Critical
7001354342,0.979,1,YES,Critical
7000039967,0.979,1,YES,Critical
7000815178,0.979,1,YES,Critical
7001225412,0.979,1,YES,Critical
7000316306,0.979,1,YES,Critical
7000197178,0.979,1,YES,Critical
7000451696,0.979,1,YES,Critical
7000226836,0.979,1,YES,Critical
7000085627,0.979,1,YES,Critical
7000880410,0.979,1,YES,Critical
7000561228,0.979,1,YES,Critical
7001329555,0.979,1,YES,Critical
7000443255,0.979,1,YES,Critical
7001135804,0.979,1,YES,Critical
7000236662,0.979,1,YES,Critical
7002132118,0.979,1,YES,Critical
7001466166,0.979,1,YES,Critical
7000023249,0.979,1,YES,Critical
7001867010,0.979,1,YES,Critical
7000554802,0.979,1,YES,Critical
7000743858,0.979,1,YES,Critical
7002373343,0.979,1,YES,Critical
7001986163,0.979,1,YES,Critical
7001086964,0.979,1,YES,Critical
7000508388,0.979,1,YES,Critical
7001632522,0.979,1,YES,Critical
7000015826,0.979,1,YES,Critical
7000448474,0.979,1,YES,Critical
7000290750,0.979,1,YES,Critical
7001826952,0.979,1,YES,Critical
7000336091,0.979,1,YES,Critical
7001346255,0.979,1,YES,Critical
7000334732,0.979,1,YES,Critical
7000811517,0.979,1,YES,Critical
7000482253,0.979,1,YES,Critical
7000502732,0.979,1,YES,Critical
7001945123,0.979,1,YES,Critical
7001335907,0.979,1,YES,Critical
7000899350,0.979,1,YES,Critical
7000167829,0.979,1,YES,Critical
7000062197,0.979,1,YES,Critical
7001079732,0.979,1,YES,Critical
7000187029,0.979,1,YES,Critical
7001041690,0.979,1,YES,Critical
7000440242,0.979,1,YES,Critical
7000866164,0.979,1,YES,Critical
7000789708,0.979,1,YES,Critical
7001189310,0.979,1,YES,Critical
7000195156,0.979,1,YES,Critical
7001662009,0.979,1,YES,Critical
7001194483,0.979,1,YES,Critical
7000735911,0.979,1,YES,Critical
7001241487,0.979,1,YES,Critical
7001957255,0.979,1,YES,Critical
7001712669,0.979,1,YES,Critical
7001193364,0.979,1,YES,Critical
7002247659,0.9789,1,YES,Critical
7000290680,0.9789,1,YES,Critical
7002178760,0.9789,1,YES,Critical
7000437753,0.9789,1,YES,Critical
7000894537,0.9789,1,YES,Critical
7002045768,0.9789,1,YES,Critical
7000669140,0.9789,1,YES,Critical
7000791540,0.9789,1,YES,Critical
7001768379,0.9789,1,YES,Critical
7000261313,0.9789,1,YES,Critical
7000731905,0.9789,1,YES,Critical
7000021994,0.9789,1,YES,Critical
7000759271,0.9789,1,YES,Critical
7001967850,0.9789,1,YES,Critical
7001743674,0.9789,1,YES,Critical
7000124896,0.9789,1,YES,Critical
7001606054,0.9789,1,YES,Critical
7001947503,0.9789,1,YES,Critical
7001832472,0.9789,1,YES,Critical
7002374235,0.9789,1,YES,Critical
7002184999,0.9789,1,YES,Critical
7001852094,0.9789,1,YES,Critical
7000651529,0.9789,1,YES,Critical
7000771650,0.9789,1,YES,Critical
7001174509,0.9789,1,YES,Critical
7000304293,0.9789,1,YES,Critical
7001421363,0.9789,1,YES,Critical
7000634896,0.9789,1,YES,Critical
7000441450,0.9789,1,YES,Critical
7001016463,0.9789,1,YES,Critical
7001095678,0.9789,1,YES,Critical
7000443217,0.9789,1,YES,Critical
7000248548,0.9789,1,YES,Critical
7000834476,0.9789,1,YES,Critical
7000516213,0.9789,1,YES,Critical
7000461843,0.9789,1,YES,Critical
7002361286,0.9788,1,YES,Critical
7001345830,0.9788,1,YES,Critical
7000908619,0.9788,1,YES,Critical
7001560780,0.9788,1,YES,Critical
7000685086,0.9788,1,YES,Critical
7000921664,0.9788,1,YES,Critical
7002244543,0.9788,1,YES,Critical
7001937054,0.9788,1,YES,Critical
7002246268,0.9788,1,YES,Critical
7001979110,0.9788,1,YES,Critical
7000368115,0.9788,1,YES,Critical
7002217246,0.9788,1,YES,Critical
7000421297,0.9788,1,YES,Critical
7001362168,0.9788,1,YES,Critical
7000650181,0.9788,1,YES,Critical
7000415283,0.9788,1,YES,Critical
7000424829,0.9788,1,YES,Critical
7000060326,0.9788,1,YES,Critical
7001396012,0.9788,1,YES,Critical
7001039197,0.9788,1,YES,Critical
7000548551,0.9788,1,YES,Critical
7001537614,0.9788,1,YES,Critical
7001853015,0.9788,1,YES,Critical
7002371598,0.9788,1,YES,Critical
7000494755,0.9788,1,YES,Critical
7002045578,0.9788,1,YES,Critical
7001454229,0.9788,1,YES,Critical
7001575995,0.9788,1,YES,Critical
7000446342,0.9788,1,YES,Critical
7000899081,0.9788,1,YES,Critical
7000192706,0.9788,1,YES,Critical
7000557691,0.9788,1,YES,Critical
7001973269,0.9787,1,YES,Critical
7000279856,0.9787,1,YES,Critical
7001895015,0.9787,1,YES,Critical
7000528872,0.9787,1,YES,Critical
7001599585,0.9787,1,YES,Critical
7000460334,0.9787,1,YES,Critical
7000152168,0.9787,1,YES,Critical
7002354719,0.9787,1,YES,Critical
7001106245,0.9787,1,YES,Critical
7001710214,0.9787,1,YES,Critical
7000141253,0.9787,1,YES,Critical
7000029673,0.9787,1,YES,Critical
7000045967,0.9787,1,YES,Critical
7000495571,0.9787,1,YES,Critical
7000612501,0.9787,1,YES,Critical
7001277022,0.9787,1,YES,Critical
7000343006,0.9787,1,YES,Critical
7001490938,0.9787,1,YES,Critical
7000509228,0.9787,1,YES,Critical
7001817600,0.9787,1,YES,Critical
7001585999,0.9787,1,YES,Critical
7000990637,0.9787,1,YES,Critical
7001575384,0.9787,1,YES,Critical
7000504136,0.9787,1,YES,Critical
7000166150,0.9787,1,YES,Critical
7001933270,0.9787,1,YES,Critical
7000796442,0.9787,1,YES,Critical
7000513590,0.9787,1,YES,Critical
7001658429,0.9787,1,YES,Critical
7000945916,0.9787,1,YES,Critical
7001637758,0.9787,1,YES,Critical
7001918934,0.9786,1,YES,Critical
7000786064,0.9786,1,YES,Critical
7000105253,0.9786,1,YES,Critical
7000208097,0.9786,1,YES,Critical
7002353608,0.9786,1,YES,Critical
7000748961,0.9786,1,YES,Critical
7000029770,0.9786,1,YES,Critical
7000735948,0.9786,1,YES,Critical
7001066881,0.9786,1,YES,Critical
7000823213,0.9786,1,YES,Critical
7000869041,0.9786,1,YES,Critical
7000351026,0.9786,1,YES,Critical
7000366774,0.9786,1,YES,Critical
7000368820,0.9786,1,YES,Critical
7000285076,0.9786,1,YES,Critical
7002054787,0.9786,1,YES,Critical
7000031134,0.9786,1,YES,Critical
7000764392,0.9786,1,YES,Critical
7000405574,0.9786,1,YES,Critical
7000943459,0.9786,1,YES,Critical
7000345542,0.9786,1,YES,Critical
7000007882,0.9786,1,YES,Critical
7001659917,0.9786,1,YES,Critical
7000188124,0.9786,1,YES,Critical
7001733095,0.9786,1,YES,Critical
7002078460,0.9786,1,YES,Critical
7001690401,0.9786,1,YES,Critical
7001580693,0.9786,1,YES,Critical
7000376606,0.9786,1,YES,Critical
7001391239,0.9785,1,YES,Critical
7001985654,0.9785,1,YES,Critical
7000009538,0.9785,1,YES,Critical
7000027819,0.9785,1,YES,Critical
7001992427,0.9785,1,YES,Critical
7000108215,0.9785,1,YES,Critical
7000423453,0.9785,1,YES,Critical
7002048219,0.9785,1,YES,Critical
7000806276,0.9785,1,YES,Critical
7000823902,0.9785,1,YES,Critical
7001071407,0.9785,1,YES,Critical
7000073999,0.9785,1,YES,Critical
7000524358,0.9785,1,YES,Critical
7000294538,0.9785,1,YES,Critical
7001028688,0.9785,1,YES,Critical
7002056330,0.9785,1,YES,Critical
7000289357,0.9785,1,YES,Critical
7000097997,0.9785,1,YES,Critical
7000965447,0.9785,1,YES,Critical
7001426094,0.9785,1,YES,Critical
7001967283,0.9785,1,YES,Critical
7002240060,0.9785,1,YES,Critical
7000658828,0.9785,1,YES,Critical
7001809062,0.9785,1,YES,Critical
7001410760,0.9785,1,YES,Critical
7000951247,0.9785,1,YES,Critical
7000142300,0.9785,1,YES,Critical
7000256122,0.9785,1,YES,Critical
7000433171,0.9785,1,YES,Critical
7001562879,0.9785,1,YES,Critical
7000020548,0.9785,1,YES,Critical
7001859616,0.9785,1,YES,Critical
7001978081,0.9784,1,YES,Critical
7000313480,0.9784,1,YES,Critical
7001993209,0.9784,1,YES,Critical
7000036216,0.9784,1,YES,Critical
7000896027,0.9784,1,YES,Critical
7000177325,0.9784,1,YES,Critical
7001152448,0.9784,1,YES,Critical
7000732931,0.9784,1,YES,Critical
7001334000,0.9784,1,YES,Critical
7001253945,0.9784,1,YES,Critical
7001946210,0.9784,1,YES,Critical
7000865798,0.9784,1,YES,Critical
7000431384,0.9784,1,YES,Critical
7001925419,0.9784,1,YES,Critical
7001442939,0.9784,1,YES,Critical
7000046530,0.9784,1,YES,Critical
7001151824,0.9784,1,YES,Critical
7000004354,0.9784,1,YES,Critical
7001419088,0.9784,1,YES,Critical
7000990161,0.9784,1,YES,Critical
7000041735,0.9784,1,YES,Critical
7000045737,0.9784,1,YES,Critical
7000168484,0.9784,1,YES,Critical
7000455600,0.9784,1,YES,Critical
7000404965,0.9784,1,YES,Critical
7001405806,0.9784,1,YES,Critical
7001501891,0.9784,1,YES,Critical
7000016132,0.9784,1,YES,Critical
7001113387,0.9784,1,YES,Critical
7000914728,0.9784,1,YES,Critical
7000776591,0.9784,1,YES,Critical
7001237718,0.9784,1,YES,Critical
7000471883,0.9784,1,YES,Critical
7001421684,0.9784,1,YES,Critical
7000404125,0.9784,1,YES,Critical
7002000235,0.9783,1,YES,Critical
7001875035,0.9783,1,YES,Critical
7001471621,0.9783,1,YES,Critical
7002176571,0.9783,1,YES,Critical
7002124614,0.9783,1,YES,Critical
7000503147,0.9783,1,YES,Critical
7000093026,0.9783,1,YES,Critical
7000624755,0.9783,1,YES,Critical
7000761927,0.9783,1,YES,Critical
7001122512,0.9783,1,YES,Critical
7000375009,0.9783,1,YES,Critical
7000422607,0.9783,1,YES,Critical
7002263249,0.9783,1,YES,Critical
7000017705,0.9783,1,YES,Critical
7000386934,0.9783,1,YES,Critical
7000497498,0.9783,1,YES,Critical
7002353710,0.9783,1,YES,Critical
7000463739,0.9783,1,YES,Critical
7000655278,0.9783,1,YES,Critical
7001792996,0.9783,1,YES,Critical
7001883698,0.9783,1,YES,Critical
7000441833,0.9783,1,YES,Critical
7001840645,0.9783,1,YES,Critical
7000049351,0.9783,1,YES,Critical
7000329156,0.9783,1,YES,Critical
7000693833,0.9783,1,YES,Critical
7001527346,0.9782,1,YES,Critical
7000098482,0.9782,1,YES,Critical
7000688871,0.9782,1,YES,Critical
7000019597,0.9782,1,YES,Critical
7000691434,0.9782,1,YES,Critical
7000729772,0.9782,1,YES,Critical
7001073941,0.9782,1,YES,Critical
7000050199,0.9782,1,YES,Critical
7002077897,0.9782,1,YES,Critical
7000866491,0.9782,1,YES,Critical
7001253724,0.9782,1,YES,Critical
7000481413,0.9782,1,YES,Critical
7000101929,0.9782,1,YES,Critical
7000687475,0.9782,1,YES,Critical
7000384144,0.9782,1,YES,Critical
7000078445,0.9782,1,YES,Critical
7000263624,0.9782,1,YES,Critical
7000486637,0.9782,1,YES,Critical
7000134792,0.9782,1,YES,Critical
7000042821,0.9782,1,YES,Critical
7001277579,0.9782,1,YES,Critical
7002149227,0.9782,1,YES,Critical
7001166616,0.9782,1,YES,Critical
7000524638,0.9782,1,YES,Critical
7000097415,0.9782,1,YES,Critical
7002047525,0.9782,1,YES,Critical
7001185018,0.9782,1,YES,Critical
7000001491,0.9782,1,YES,Critical
7000241340,0.9782,1,YES,Critical
7000041667,0.9782,1,YES,Critical
7000168726,0.9782,1,YES,Critical
7001642027,0.9782,1,YES,Critical
7001171986,0.9782,1,YES,Critical
7001243130,0.9782,1,YES,Critical
7000429629,0.9782,1,YES,Critical
7001639504,0.9782,1,YES,Critical
7000392950,0.9781,1,YES,Critical
7000482153,0.9781,1,YES,Critical
7001425611,0.9781,1,YES,Critical
7000239535,0.9781,1,YES,Critical
7000751794,0.9781,1,YES,Critical
7001532153,0.9781,1,YES,Critical
7002007028,0.9781,1,YES,Critical
7000688572,0.9781,1,YES,Critical
7000344163,0.9781,1,YES,Critical
7000544471,0.9781,1,YES,Critical
7000081823,0.9781,1,YES,Critical
7002239685,0.9781,1,YES,Critical
7002267517,0.9781,1,YES,Critical
7001048110,0.9781,1,YES,Critical
7001110375,0.9781,1,YES,Critical
7000386746,0.9781,1,YES,Critical
7000134942,0.9781,1,YES,Critical
7001930685,0.9781,1,YES,Critical
7000386997,0.9781,1,YES,Critical
7001782454,0.9781,1,YES,Critical
7000273443,0.9781,1,YES,Critical
7000092380,0.9781,1,YES,Critical
7001946196,0.9781,1,YES,Critical
7000151430,0.9781,1,YES,Critical
7001439777,0.9781,1,YES,Critical
7000465708,0.9781,1,YES,Critical
7001310667,0.9781,1,YES,Critical
7000494481,0.9781,1,YES,Critical
7001251383,0.978,1,YES,Critical
7001154079,0.978,1,YES,Critical
7001763268,0.978,1,YES,Critical
7000508758,0.978,1,YES,Critical
7000458395,0.978,1,YES,Critical
7000131521,0.978,1,YES,Critical
7000523267,0.978,1,YES,Critical
7000335355,0.978,1,YES,Critical
7002005149,0.978,1,YES,Critical
7001765516,0.978,1,YES,Critical
7002202461,0.978,1,YES,Critical
7000148678,0.978,1,YES,Critical
7000263112,0.978,1,YES,Critical
7000242032,0.978,1,YES,Critical
7002344832,0.978,1,YES,Critical
7001617715,0.978,1,YES,Critical
7000013594,0.978,1,YES,Critical
7001483143,0.978,1,YES,Critical
7000612020,0.978,1,YES,Critical
7001942889,0.978,1,YES,Critical
7001891027,0.978,1,YES,Critical
7002369559,0.978,1,YES,Critical
7002046139,0.978,1,YES,Critical
7001424491,0.978,1,YES,Critical
7000361561,0.978,1,YES,Critical
7000843280,0.978,1,YES,Critical
7000348096,0.978,1,YES,Critical
7000173872,0.978,1,YES,Critical
7001277486,0.9779,1,YES,Critical
7000658942,0.9779,1,YES,Critical
7002160011,0.9779,1,YES,Critical
7000021870,0.9779,1,YES,Critical
7002109372,0.9779,1,YES,Critical
7001133000,0.9779,1,YES,Critical
7000631289,0.9779,1,YES,Critical
7002253207,0.9779,1,YES,Critical
7000027186,0.9779,1,YES,Critical
7001117612,0.9779,1,YES,Critical
7001192270,0.9779,1,YES,Critical
7000718875,0.9779,1,YES,Critical
7000725852,0.9779,1,YES,Critical
7000020911,0.9779,1,YES,Critical
7000914235,0.9779,1,YES,Critical
7002051221,0.9779,1,YES,Critical
7001545189,0.9779,1,YES,Critical
7001370423,0.9779,1,YES,Critical
7002046310,0.9779,1,YES,Critical
7002348213,0.9779,1,YES,Critical
7001969794,0.9779,1,YES,Critical
7002201957,0.9779,1,YES,Critical
7000909214,0.9779,1,YES,Critical
7000727425,0.9779,1,YES,Critical
7000334458,0.9779,1,YES,Critical
7000750254,0.9779,1,YES,Critical
7000222272,0.9779,1,YES,Critical
7000983796,0.9779,1,YES,Critical
7001030295,0.9779,1,YES,Critical
7002346072,0.9779,1,YES,Critical
7000631942,0.9779,1,YES,Critical
7001213792,0.9779,1,YES,Critical
7000469001,0.9779,1,YES,Critical
7001720227,0.9779,1,YES,Critical
7002377976,0.9779,1,YES,Critical
7001155551,0.9779,1,YES,Critical
7002186962,0.9779,1,YES,Critical
7000363899,0.9779,1,YES,Critical
7001304180,0.9779,1,YES,Critical
7000285006,0.9779,1,YES,Critical
7002060588,0.9779,1,YES,Critical
7000740523,0.9779,1,YES,Critical
7001935639,0.9779,1,YES,Critical
7000163631,0.9779,1,YES,Critical
7000487530,0.9778,1,YES,Critical
7000403562,0.9778,1,YES,Critical
7001613924,0.9778,1,YES,Critical
7000621596,0.9778,1,YES,Critical
7000583224,0.9778,1,YES,Critical
7000032200,0.9778,1,YES,Critical
7000174007,0.9778,1,YES,Critical
7000504982,0.9778,1,YES,Critical
7000447694,0.9778,1,YES,Critical
7001725916,0.9778,1,YES,Critical
7000298685,0.9778,1,YES,Critical
7000064893,0.9778,1,YES,Critical
7001251702,0.9778,1,YES,Critical
7001880077,0.9778,1,YES,Critical
7000344395,0.9778,1,YES,Critical
7000045557,0.9778,1,YES,Critical
7001610687,0.9778,1,YES,Critical
7000951469,0.9778,1,YES,Critical
7001413209,0.9778,1,YES,Critical
7001562258,0.9778,1,YES,Critical
7000003575,0.9778,1,YES,Critical
7000685077,0.9778,1,YES,Critical
7000983556,0.9778,1,YES,Critical
7000907400,0.9778,1,YES,Critical
7000064275,0.9778,1,YES,Critical
7002293107,0.9777,1,YES,Critical
7000284300,0.9777,1,YES,Critical
7002055906,0.9777,1,YES,Critical
7002264897,0.9777,1,YES,Critical
7001524565,0.9777,1,YES,Critical
7000238001,0.9777,1,YES,Critical
7000674461,0.9777,1,YES,Critical
7002270769,0.9777,1,YES,Critical
7000808223,0.9777,1,YES,Critical
7000066699,0.9777,1,YES,Critical
7000664212,0.9777,1,YES,Critical
7002332207,0.9777,1,YES,Critical
7001953149,0.9777,1,YES,Critical
7000292200,0.9777,1,YES,Critical
7001586861,0.9777,1,YES,Critical
7000117578,0.9777,1,YES,Critical
7000882663,0.9777,1,YES,Critical
7002200679,0.9777,1,YES,Critical
7000218645,0.9777,1,YES,Critical
7000933502,0.9777,1,YES,Critical
7002162759,0.9776,1,YES,Critical
7000195882,0.9776,1,YES,Critical
7001085279,0.9776,1,YES,Critical
7001242263,0.9776,1,YES,Critical
7002158442,0.9776,1,YES,Critical
7000481439,0.9776,1,YES,Critical
7001089668,0.9776,1,YES,Critical
7000076873,0.9776,1,YES,Critical
7000865277,0.9776,1,YES,Critical
7001053837,0.9776,1,YES,Critical
7000161511,0.9776,1,YES,Critical
7000423238,0.9776,1,YES,Critical
7001662284,0.9776,1,YES,Critical
7000770996,0.9776,1,YES,Critical
7000487765,0.9776,1,YES,Critical
7002317259,0.9776,1,YES,Critical
7002089766,0.9776,1,YES,Critical
7000530133,0.9776,1,YES,Critical
7000754060,0.9776,1,YES,Critical
7001444535,0.9776,1,YES,Critical
7000349953,0.9776,1,YES,Critical
7000260553,0.9776,1,YES,Critical
7001254253,0.9776,1,YES,Critical
7000624344,0.9776,1,YES,Critical
7001913403,0.9776,1,YES,Critical
7002052996,0.9776,1,YES,Critical
7000512703,0.9776,1,YES,Critical
7000655325,0.9776,1,YES,Critical
7001392472,0.9776,1,YES,Critical
7000208973,0.9776,1,YES,Critical
7002160332,0.9776,1,YES,Critical
7002126244,0.9776,1,YES,Critical
7001064323,0.9776,1,YES,Critical
7000239603,0.9776,1,YES,Critical
7000633026,0.9775,1,YES,Critical
7000199324,0.9775,1,YES,Critical
7000053766,0.9775,1,YES,Critical
7000186477,0.9775,1,YES,Critical
7000142976,0.9775,1,YES,Critical
7001381248,0.9775,1,YES,Critical
7000441245,0.9775,1,YES,Critical
7000270775,0.9775,1,YES,Critical
7001248579,0.9775,1,YES,Critical
7000107317,0.9775,1,YES,Critical
7000477141,0.9775,1,YES,Critical
7002148015,0.9775,1,YES,Critical
7000065893,0.9775,1,YES,Critical
7000496110,0.9775,1,YES,Critical
7000900009,0.9775,1,YES,Critical
7000980577,0.9775,1,YES,Critical
7000310803,0.9775,1,YES,Critical
7000215883,0.9775,1,YES,Critical
7001100402,0.9775,1,YES,Critical
7001231279,0.9775,1,YES,Critical
7000347656,0.9775,1,YES,Critical
7000081296,0.9775,1,YES,Critical
7000625259,0.9775,1,YES,Critical
7000369140,0.9775,1,YES,Critical
7001684298,0.9775,1,YES,Critical
7000496076,0.9775,1,YES,Critical
7002139631,0.9774,1,YES,Critical
7001449297,0.9774,1,YES,Critical
7000141986,0.9774,1,YES,Critical
7000024334,0.9774,1,YES,Critical
7002219289,0.9774,1,YES,Critical
